Comuna,"ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREATIVAS",ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES,ACTIVIDADES DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,ACTIVIDADES FINANCIERAS Y DE SEGUROS,ACTIVIDADES INMOBILIARIAS,"ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS",ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,"AGRICULTURA, GANADERIA, SILVICULTURA Y PESCA",COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS,CONSTRUCCION,ENSEÑANZA,EXPLOTACION DE MINAS Y CANTERAS,INDUSTRIA MANUFACTURERA,INFORMACION Y COMUNICACIONES,OTRAS ACTIVIDADES DE SERVICIOS,"SUMINISTRO DE AGUA; EVACUACION DE AGUAS RESIDUALES, GESTION DE DESECHOS Y DESCONTAMINACION","SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",TRANSPORTE Y ALMACENAMIENTO,Valor por Defecto,aporte,region_id,HHI_2021
SAN NICOLAS,1.4514314684397054e-07,4.390580192030109e-06,4.031754078999181e-09,0.0,0.0,0.00021887989719478654,6.50281615401778e-05,0.008186980626667712,0.0002621648089869218,0.0,0.10486592359476869,0.1404405250132422,0.0017990654321473306,0.0,0.0,0.00832544718875686,3.3386955528192223e-05,6.450806526398689e-08,3.265720803989337e-05,0.0,0.0005730291754940746,0.0,1574900,16.0,0.26480769232552503
SAN PABLO,1.4176554499626214e-08,4.466500702038484e-06,5.6706217998504856e-08,0.0,0.0,0.0002729208249842103,0.09478590445564898,0.0014516791807617244,1.3844291503541227e-05,0.0,0.05494799297755513,0.01315372406679009,1.9670855402887598e-05,1.9935779765099367e-07,0.0,0.06692528187143632,5.25329947676774e-06,8.860346562266384e-10,0.0,1.4176554499626214e-08,0.0002660797514034844,0.0,3359500,10.0,0.23184710337882447
SAN PEDRO DE ATACAMA,4.376674077834771e-06,0.12287453037206483,5.4033013306602116e-08,0.0,0.0,0.0032169094802218636,3.4581128516225354e-06,0.0002840110261928274,0.00013239439085450185,3.039356998496369e-06,1.3832451406490142e-05,0.05376318594640228,0.05665772096098362,0.0,1.5615540845608013e-05,0.0008108329059321981,1.0590470608094017e-05,0.00011186184579799302,3.4581128516225354e-06,0.0,0.001488933714676728,0.0,860400,2.0,0.23939480539577992
SAN PEDRO DE LA PAZ,3.51575498196876e-07,0.0003835385921298804,0.0005451295143685524,0.0,0.0,0.0025013034877386818,0.0001454260143198499,0.008655854569604743,0.0024553867463576956,0.0,0.000670079720474296,0.09711354670596684,0.027722585281685398,1.1795497859537611e-05,8.188585469345387e-06,0.01932884368165303,0.00012944831138986913,5.679689086415886e-06,6.895636195761122e-05,0.00018700048773933727,0.0044528762437500554,8.204987238835818e-12,34910900,8.0,0.16438599107525428
SAN PEDRO DE MELIPILLA,0.0,3.225458678935833e-06,0.0,0.0,0.0,0.00016024001520751745,4.846578909868203e-06,8.390891464453259e-10,3.7003831358238874e-07,0.0,0.05766564640922322,0.06931708809980582,0.003125523161594194,0.0,8.390891464453259e-10,0.10431766040894905,1.480153254329555e-06,6.796622086207141e-08,1.480153254329555e-06,0.0,0.009785646420903342,0.0,3452200,13.0,0.24438327654249337
SAN RAFAEL,0.0,1.3989379740288757e-08,0.0,0.0,0.0,0.0005680002935601391,0.0,0.02659313327570776,4.7466839795033524e-05,0.0,0.0666815055514917,0.08426283340734633,0.021423423567901577,0.0,2.8014607266162e-05,0.007696859681784926,7.2403783518331985e-06,0.0,0.0,0.0,0.00024007174572309535,0.0,3381900,7.0,0.20754856333830835
SAN RAMON,1.5721115995524887e-06,4.1849009804848616e-05,3.445008003984701e-05,0.0,0.0,0.00042612974811512055,3.772407426575815e-05,2.757914994879719e-05,0.00043366505303042984,0.0,5.1259885794608316e-05,0.2336231146007928,0.007229217329464024,2.9177017630005863e-06,8.92877497414394e-07,0.08498775506842449,3.445008003984701e-05,3.7278956341751265e-05,1.7596687069975243e-06,3.8171833839165667e-07,0.0031121601795047788,0.0,5503100,13.0,0.33008415729347246
SAN ROSENDO,3.1001830348063747e-07,0.0,6.975411828314345e-05,0.0,0.0,0.0025111482581931634,0.0,6.975411828314345e-05,6.975411828314345e-05,0.0,0.00042441505746499265,0.843002080842853,4.9602928556901995e-06,0.0,0.0,0.0,4.9602928556901995e-06,0.0,0.0,0.0,4.9602928556901995e-06,0.0,179600,8.0,0.8461620974102311
SAN VICENTE T-T,5.388070058560539e-07,0.0009456124805618805,0.00023869272537882565,0.0,0.0,0.0014436228006855592,0.00593900029840989,0.003718232923998556,0.000599530005612964,0.0,0.038411012640472225,0.0794158459488508,0.001959769673126963,1.8786159913928988e-05,0.00021016840772172704,0.013404198854698878,9.40850498746094e-07,1.6228430228392067e-05,2.4896991921246265e-05,0.0,0.007374228217151602,7.636153711111875e-11,11443600,6.0,0.15372130629259959
SANTA BARBARA,5.69330798900349e-08,0.0004065164236848217,1.8823499538642785e-06,0.0,0.0,0.0005439991366667765,8.006214359536158e-07,5.12397719010314e-07,0.00020838930566750022,0.0,0.015572848409241355,0.40185192847428847,0.00031811714220306316,5.69330798900349e-08,0.00015992502141110802,0.0004535040061815661,7.860323342317943e-06,2.1648803628185766e-05,1.4233269972508724e-08,0.0,0.014591325670254647,0.0,1676400,8.0,0.43413938618510844
SANTA CRUZ,9.952664929150047e-05,0.00055316817365701,0.0001574297671286387,0.0,0.0,0.00043695429342418537,0.019776562393549767,0.004475758158552896,0.0048095837950269575,0.0,0.023152672703877872,0.10879566470845192,0.0007756862938417816,1.4465636434521222e-05,6.658795149456716e-05,0.010651104781126124,3.4089927943808063e-06,1.2138979679951433e-06,4.890165476039733e-07,1.567629470901741e-05,0.0005543520538399289,0.0,19877100,6.0,0.1743403055617167
SANTA JUANA,3.089508489198496e-09,5.193463770342672e-06,1.7378485251741538e-05,0.0,0.0,0.0001750021188621596,0.002300970147991875,0.00044144133097063793,6.256254690626954e-06,0.0,0.2225871735020173,0.11662504032851287,0.0024034028019512504,0.0,0.0,0.00038280245984565045,1.4709149917074041e-05,0.0,0.0,0.0,0.0005320905995522109,0.0,1799100,8.0,0.34549146373284223
SANTA MARIA,2.486908782241983e-05,0.0026106240691206057,6.146420431931286e-06,0.0,0.0,0.0002103872046406645,6.688789860718036e-05,0.0001365059155248579,0.0007099160261732236,0.0,0.08476772845282464,0.2299854596269974,0.0002769551548200234,1.2992829556203011e-08,8.120518472626882e-10,0.0021654897285250906,2.5465945930157905e-06,2.0788527289924818e-07,1.2992829556203011e-08,0.0,0.001966087961274196,1.2992829556203011e-08,3509200,5.0,0.3229298518171686
SANTIAGO,7.869911795011708e-06,0.00022232657296082246,0.0002487507278016435,0.0,0.0,0.005235669809554613,0.03985261374233211,0.002192673012055604,0.002862259617347492,2.177662391702915e-09,0.00029336740269138,0.10776132536955671,0.0026074235409138734,4.914711393586754e-05,2.981592886550431e-05,0.003143564570242127,0.0033252771652729674,9.08858922995183e-05,2.0537410354565605e-05,0.0002580998861860636,0.001709881322458756,1.7582302528262978e-11,739305300,13.0,0.1699114911918693
SANTO DOMINGO,7.312304613249603e-09,1.9309054369362232e-06,3.357697352924387e-07,0.0,0.0,0.0010727820571435711,0.41608192797044835,0.021377632435355152,0.002305223758370409,0.00012659807155903052,0.00036573930816643434,0.0007296911097975681,0.000756063741548988,4.866429870729132e-09,1.478145031137297e-05,0.0005420408650330521,1.5059601466356747e-05,1.240787699350058e-08,2.678815194189085e-07,0.0,8.708736539304908e-05,1.265980715590305e-12,88876400,5.0,0.44347718687916243
SIERRA GORDA,7.824935043179383e-06,0.017265407661482497,0.0,0.0,0.0,3.129974017271753e-05,0.0,4.629800865577282e-05,5.715803537749729e-09,0.0,0.0,0.0017479441640757074,9.145285660399566e-08,0.0,0.573296380892094,6.916122280677174e-05,0.0,7.824363462825606e-05,0.0,0.0,0.0013611843176938717,0.0,1322700,2.0,0.5939038417453129
Sin Comuna,1.1801723292591906e-09,7.55310290725882e-08,0.0,0.0,0.0,0.0010786019779138278,0.740442838494263,0.007692137829196518,1.888275726814705e-08,0.0,0.0,1.3765530048479202e-05,1.6156559187558323e-06,0.0,0.0,3.021241162903528e-07,4.720689317036762e-09,4.720689317036762e-09,0.0,0.0,0.0,0.00016684804322134736,2910900,,0.7493962146900154
TALAGANTE,4.553758976055912e-06,0.00011309664179676291,0.0013734909903388676,0.0,0.0,0.0010089362393273158,7.436496057257754e-05,0.001171358268630486,0.0002471530167544079,0.0,0.0160850918025313,0.22146817667367824,0.0012374975117693554,0.000624094128904689,1.2997311695592125e-06,0.022262794957788865,6.173936686433472e-06,6.7382985888816545e-06,4.961742966584741e-06,8.532935941321809e-07,0.0019068179443922316,0.0,17104400,13.0,0.26759745389846673
TALCA,1.0680023154611252e-05,0.0002734691405648979,0.0019359120153735626,0.0,0.0,0.0013837009497742203,0.0028276570718336383,0.008151560510751917,0.0005777137851849231,0.0,0.002171680957369762,0.08102789525808847,0.04043158264165836,1.6383115012485086e-05,3.2133347851025245e-05,0.010894973050550545,4.56311674856078e-05,3.2640375097388316e-05,0.0004235691724959675,7.290101471136808e-07,0.0026172147952333853,1.53121223926419e-10,80813200,7.0,0.15285512654074906
TALCAHUANO,0.00024583408522005503,0.00016861556242880193,0.0009353904227087231,0.0,0.0,0.003385894427869642,0.003390555365879172,0.0031067893043269846,0.00039829359530226937,0.0,0.005442339083839747,0.022780553430528712,0.007142847162841127,1.0516821968967177e-05,1.3216319201224392e-06,0.04764513833389719,9.281740984828048e-06,4.4542145955741555e-06,0.0005174905033428492,0.0003818025997022438,0.02866233765215089,1.4539045184496964e-11,52452000,8.0,0.12422945595404694
TALTAL,1.0785838958379345e-09,0.0019395969267913373,8.163801507597329e-06,0.0,0.0,0.0006834080137452488,0.0,2.624841768911198e-05,3.1451506402634176e-06,0.0,6.316618727585281e-05,0.016321239370209212,0.004271300085907805,1.0785838958379345e-09,0.349694195202012,5.7477735809203535e-06,1.685287337246773e-05,1.6405261055694987e-06,3.303163181003675e-05,0.0,0.013017079577685782,0.0,3044900,2.0,0.38608481769550096
TEMUCO,2.8169944693086156e-05,0.00045213806784037436,0.003858235172300803,0.0,0.0,0.001110395252007756,0.0003383918108445058,0.009874283833180671,0.0004530212435411634,1.0585060343394217e-08,0.0036301895481818227,0.1050343560442665,0.0337466071741318,6.866860303468034e-05,2.915586291864875e-06,0.0051950023904221935,0.0002669812080369377,2.3531010232638774e-05,3.7551145012148455e-05,5.30433207415754e-05,0.0029271671436333917,4.3086310569833335e-10,110804700,9.0,0.16710065951431735
TENO,3.93626003072924e-08,0.000102703574138417,7.71506966022931e-08,0.0,0.0,0.0017972625726649471,5.423750653285647e-05,1.4936941683648369e-05,1.9067873390457351e-06,0.0,0.04594995483435733,0.19472236352059152,0.0007635918713729802,1.0076825678666853e-09,2.273583793749209e-06,0.043794948764198455,3.792514112423057e-05,3.93626003072924e-08,4.030730271466741e-09,1.4170536110625263e-08,0.0011536957719505683,0.0,12600800,7.0,0.2883959759545939
TEODORO SCHMIDT,1.9110752784496401e-07,0.00018365433425901042,0.0,0.0,0.0,3.2297172205798916e-05,0.001679656006449879,1.1944220490310251e-08,0.0018541730120338023,0.0,0.09660886858371405,0.2140199946251008,0.00250546746692944,1.1944220490310251e-08,1.6351637851234738e-05,0.0010749798441279227,4.7776881961241005e-06,4.7776881961241004e-08,0.0,0.0,0.0011184090298306905,0.0,915000,9.0,0.3190988921735495
TIERRA AMARILLA,4.3556905229179615e-10,0.00039475797436826394,6.289617115093536e-07,0.0,0.0,3.151821219288666e-05,1.3492186963790677e-05,1.9576215486202484e-05,4.18320517821041e-06,0.0,0.022648946512545058,0.001567442711698728,0.045797697187799594,6.9691048366687384e-09,0.22003666903402075,5.962940325874689e-05,7.683438082427283e-07,3.5281093235635486e-06,1.848380830305466e-05,0.0,0.005704718004483072,0.0,4791500,3.0,0.2963020472758156
TIL-TIL,5.3316524747203657e-08,0.001115097463811998,4.227722344410351e-06,0.0,0.0,0.0007972844301462657,1.5065122068535829e-05,0.00014842353296428806,3.383253877955152e-05,0.0,0.019157406415786987,0.040971667505777895,0.0005413206204728244,4.352369367118666e-09,0.0003899742296802179,0.1922990339709815,3.660342637746798e-06,3.7025364407780317e-06,0.0029289129413012124,1.2089914908662963e-10,0.0011431770165822623,0.0,9094700,13.0,0.25955284417956975
TIMAUKEL,0.0,0.0030905556584893377,0.0,0.0,0.0,0.028943284781985504,0.0,0.0,0.0,0.0,0.06823537750852493,0.00011484718370928588,0.0,0.0,0.0,0.25234976889247385,0.0,0.0,0.0,0.0,0.0,0.0,149300,12.0,0.3527338340251829
TIRUA,0.0,8.313358093939656e-06,3.5359273556454117e-06,0.0,0.0,2.1514153555015865e-05,1.5715232691757385e-08,3.5359273556454117e-06,0.0,0.0,0.08946675685324403,0.19649220605391937,0.008214807869729649,1.5715232691757385e-08,0.0,0.00898182123171625,2.1514153555015865e-05,0.0,0.0,0.0,0.0039288081729393475,0.0,797700,8.0,0.3071428451319293
TOCOPILLA,3.617584156108653e-07,0.001285502947181611,5.113298889294811e-05,0.0,0.0,0.005233466325961848,3.019119616703024e-06,0.0009064069245410991,0.0005502345501441262,0.0,4.466153279146485e-09,0.19044079536075736,0.007409098185520387,1.1165383197866212e-09,0.00016378388959117972,0.00600447623115402,4.717374401098475e-06,3.756034907762194e-06,4.692252288903276e-05,0.0,0.04199712511703652,0.0,2992700,2.0,0.2541008049137029
TOLTEN,1.199923574467695e-08,8.111483363401619e-06,1.199923574467695e-08,0.0,0.0,5.291662963402535e-06,0.0,1.6426953734462745e-05,0.0,0.0,0.001175553126670256,0.7814490279485119,0.00012240420383144955,0.0,0.0,0.002376148658339653,6.3475957089341055e-06,2.6998280425523136e-06,0.0,0.0,7.114346873018962e-05,0.0,912900,9.0,0.7852331789283677
TOME,4.6235801361617655e-06,0.0007209008370481102,4.850468327352852e-05,0.0,0.0,0.0011280047325299195,0.0010159003852704875,0.0321650491998461,0.0002585442718085133,0.0,0.0007613029396413277,0.22739642653285924,0.0018428911858313268,1.4483765795792202e-09,4.957068843609881e-07,0.009911901393780894,8.34264909837631e-07,2.2029807775399945e-06,2.0856622745940778e-05,5.793506318316882e-07,0.002279411971738534,0.0,5255200,8.0,0.2775584320880902
TORRES DE PAINE,3.857875853555032e-05,0.641989120790093,0.0,0.0,0.0,0.009876162185100882,0.0,0.0,0.0,0.0,0.641989120790093,3.857875853555032e-05,0.0,0.0,0.0,0.0,0.008680220670498822,0.0,0.0,0.0,0.0,0.0,16100,12.0,1.3026117819528567
TORTEL,0.0,0.04340277777777778,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.390625,0.027777777777777776,0.0,0.0,0.390625,0.0,0.0,0.0,0.0,0.0,0.0,2400,11.0,0.907986111111111
TRAIGUEN,1.6223114767819133e-06,1.2979816150154721e-05,2.3426177724730822e-05,0.0,0.0,0.00015309322997223606,0.021991425319703394,1.5162321712388671e-05,1.27189219779702e-05,0.0,0.08550074797763213,0.12227974900460299,0.00010606473784815236,0.0007529061481911396,0.0,0.006728309726346235,0.00043027673371954573,4.302767337195457e-06,0.0,1.8130158462975014e-06,0.0013058600892810845,0.0,2747900,9.0,0.23932045829952242
TREHUACO,0.0,8.913112660008191e-05,2.781783546084139e-09,0.0,0.0,0.04937490263757589,0.0,8.519212109882676e-05,0.04455305640121775,0.0,0.0017847951049511299,0.00022753876693549824,0.0017054808924851785,0.0,0.0,0.18627236832149408,6.259012978689312e-07,0.0,0.0,0.0,0.0002884264451921879,0.0,1896000,16.0,0.284381520500632
TUCAPEL,4.0365688449699215e-10,6.0080290688532314e-06,0.0,0.0,0.0,6.234440215367593e-05,0.2697952233164888,0.00047958474447087635,1.92181042709018e-06,0.0,0.011083449271764613,0.014916833791011015,0.0002393281668182667,0.0,2.2705699752955814e-06,0.03262358977073535,1.6146275379879688e-07,6.4585101519518744e-09,6.4585101519518744e-09,0.0,0.00045955892277409606,0.0,4977300,8.0,0.329670287579119
VALDIVIA,0.00013969691437286177,0.001052349112080481,0.005975872031053447,0.0,1.2354329377250968e-09,0.0040700930495392,0.00044228842346374507,0.00144136480521187,0.0005514999209540027,2.1963252226223946e-11,0.014236834866764188,0.09429259066839052,0.004881626505377855,2.39844205123422e-05,3.8008291998382646e-05,0.015356252722902843,0.0015243718421455717,9.010210084099168e-06,0.00014080693714037514,6.088262934426786e-06,0.0019803061001072266,2.1963252226223946e-11,42675800,14.0,0.1461630463643929
VALLENAR,1.1486457714499545e-06,0.0017102798127006207,0.00037171189557487147,0.0,0.0,0.004724050012307765,2.451254046173772e-05,0.0008092855437401805,0.0005336492358186638,0.0,0.0010861163672666477,0.06884961257675686,0.04145188035138758,3.515977021656731e-05,0.019806887373983777,0.013503186692211443,3.968283436078465e-06,3.683714045937467e-05,3.5298058264902314e-07,0.0,0.0018129474925501219,1.3570956657017424e-10,8584100,3.0,0.15476158685093594
VALPARAISO,7.340258499519234e-06,0.0002685601036848607,0.0002924192476377875,0.0,0.0,0.003075405155654491,0.00195944334245488,0.0011318891260368364,0.0007280366478925325,1.134167349541039e-12,5.15989719215533e-05,0.0635460170117671,0.0012047561832954242,6.065523469426692e-05,0.0001566659487016585,0.00571588823503122,0.00012578138316627366,1.192073851406146e-05,0.0004975513054263907,0.001982041843520449,0.11026925324789429,5.557420012751091e-11,93899100,5.0,0.19108522404250197
VICHUQUEN,0.0,4.586341916692098e-05,7.338147066707357e-08,0.0,0.0,3.3269528101102996e-06,0.34903677878624945,0.004464854815254387,0.039419885503647965,0.0,0.0005210723651506701,0.00010633496923450371,0.0001315077489321366,0.0,0.0,5.192179338519457e-05,0.0,0.0,0.0,3.2613986963143806e-10,0.006913126806841579,0.0,5537300,7.0,0.40069474686828344
VICTORIA,1.2610053002278614e-06,0.00030234603180006794,0.0001897126443195591,0.0,0.0,0.0008129497365513176,0.0002726065025027019,0.00020650224027981946,2.605749233673979e-06,0.0,0.08443647188894438,0.22461475917873236,0.0007627222576140921,1.0356498608316715e-06,1.731727249458428e-06,0.002122982467215358,1.0197641495299727e-05,2.7784601646866338e-06,7.881283126424134e-08,6.926908997833711e-08,0.00369200216584187,0.0,5699300,9.0,0.31743281342902685
VICUNA,2.597943270622694e-07,0.0009746346551195449,5.4151894868631856e-05,0.0,0.0,0.00010851385780641171,2.0897459888468812e-05,0.0005715985143218944,1.8495123479335387e-05,0.0,0.037668712275358375,0.12037192732280896,6.091466594497156e-05,1.461343089725265e-07,0.0743335729283132,0.0062139050730465484,5.368406211560175e-07,1.623714544139184e-08,5.368406211560175e-07,0.0,0.0002613736431618422,0.0,6278200,4.0,0.24066019326114194
VILCUN,1.0409984445620773e-07,7.905214718807121e-06,2.0857737542291418e-06,0.0,0.0,0.0001377838158950354,3.408620757250883e-07,3.608818213222107e-05,0.00012891408425004218,0.0,0.06721211792137011,0.24143241018671613,0.0015688351715258293,6.821962595883001e-08,0.0,0.007347239788575916,1.0409984445620773e-07,9.44216276246782e-10,1.0409984445620773e-07,2.360540690616955e-10,0.008009462097056491,0.0,6508700,9.0,0.32588356479750025
VILLA ALEGRE,0.0,0.00010640794554361465,5.254713360178501e-06,0.0,0.0,0.0014760363715620765,0.0013688507284411553,4.729242024160651e-05,4.256317821744586e-06,0.0,0.03425520104802358,0.039590271586791265,0.02021215194754474,3.3630165505142405e-08,3.1969676083325996e-06,0.11240876304249281,1.0007076123123936e-05,1.8916968096642604e-08,1.8916968096642604e-06,0.0,0.0012172459423439737,0.0,2181200,7.0,0.21070688035184146
VILLA ALEMANA,5.1642073597356905e-05,0.000750444214299774,0.00043814511144033317,0.0,0.0,0.00086011024112004,0.0004019658248706994,0.001129589420284486,0.0013709187451519758,0.0,0.00010004944463008753,0.20327622092250944,0.014989340612615353,0.0003313844948844851,0.00017912378809646764,0.016168166908773072,0.00024362361538612446,9.547528230892158e-06,8.592775407802941e-07,1.995238552741545e-08,0.003926692134756157,7.79390059664666e-11,11327200,5.0,0.2442278443885121
VILLARRICA,1.8122992179936531e-07,0.0005556941631683302,0.00011789554633015032,0.0,0.0,0.00034492774719087273,0.047492023344777506,0.01688200329669067,0.00016646987065352826,0.0,0.0058010855613226196,0.13279368797957974,0.0031079999067522702,7.592376005380705e-06,6.067022339816998e-05,0.0034293910716646798,6.548197521032037e-06,9.74343358100416e-07,2.2948115744558785e-05,1.1983366257753956e-06,0.00011840404496956685,4.92413143398831e-09,21376000,9.0,0.21090970027980616
VINA DEL MAR,0.0002587932553748367,0.0013199499248788373,0.0026957963027611368,0.0,0.0,0.004302442080577254,0.01606120495790965,0.021843360466850554,0.002491825466075276,5.547235764553889e-09,0.0002493514310853321,0.05963594698869873,0.005438974571649248,3.2572459370825144e-05,2.5720645160033078e-05,0.004090762290584437,0.0003924087112011337,8.414642432973169e-05,0.00012285962302309783,3.436936607497187e-05,0.0026145794459417394,5.333560016396985e-12,173201400,5.0,0.12169506996411616
VITACURA,1.1141115244254671e-05,0.0006441208898845022,0.0009963575295990432,0.0,0.0,0.0008175812486231651,0.044873913781081756,0.020642302129641042,0.0050830419824574105,0.0,0.0007700865852549268,0.06581597847795888,0.006597735436694998,3.4808808404559564e-05,0.00016428605454895106,0.0016046038563674722,0.000463569297885535,4.9752215514544376e-05,1.215289589943103e-05,8.132923468276303e-05,0.00035642617692853255,2.9138898091821834e-09,424227600,13.0,0.14901919063056154
YERBAS BUENAS,0.0,0.0005631680644550636,5.3342621884082e-08,0.0,0.0,2.700470232881652e-07,5.3342621884082e-08,1.5416017724499697e-05,2.2417236846785466e-05,0.0,0.035214465228163516,0.10608807645008557,0.005445228177582562,3.333913867755125e-09,0.0,0.12054155323399798,4.814171625038401e-06,9.63501107781231e-07,1.8753265506122586e-05,0.0,0.0006221883416559326,0.0,1731900,7.0,0.2685374237549318
YUMBEL,0.0,0.00025576475994809687,7.624114673442907e-07,0.0,0.0,0.0005557979596939878,0.004758209967695719,3.0411980968858137e-05,4.08872188581315e-06,0.0,0.0012652144382569203,0.4885213378061473,0.0019382653681877166,1.3180637029628028e-05,2.8912501351643598e-06,0.0038890355516057527,4.08872188581315e-06,6.842695717993079e-07,2.8912501351643598e-06,0.0,0.0012948090972372402,0.0,2176000,8.0,0.5025374341918524
YUNGAY,7.25119782826973e-08,0.00019157374614375502,2.2739756389453875e-06,0.0,0.0,8.68084399209139e-05,0.0003139507616518976,0.0001684627284254937,3.769462679047737e-05,0.0,0.02385767065815909,0.2916744554199606,0.01034984059430771,0.0,0.00040787987784017234,0.005169306419795208,1.160191652523157e-06,1.4038318995530202e-06,0.0,0.0,0.0022665968200353405,0.0,1856800,16.0,0.33452915060419997
ZAPALLAR,4.4274438413646684e-08,6.226092901919065e-05,4.0238608873994415e-07,0.0,0.0,0.00010777555917927496,0.43309220883943167,0.014658459670523217,0.009639355673607148,0.0,0.0027376068827241716,0.0009117103044234158,0.0002444746495670207,1.1068609603411671e-08,5.385893513770818e-06,6.032296484641338e-07,5.3858935137708163e-08,1.1729279207767557e-08,4.182421592444854e-07,2.154357405508327e-09,1.310806794729289e-06,0.0,32317100,5.0,0.4614620961522998
