Comuna,"ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREATIVAS",ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES,ACTIVIDADES DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,ACTIVIDADES FINANCIERAS Y DE SEGUROS,ACTIVIDADES INMOBILIARIAS,"ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS",ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,"AGRICULTURA, GANADERIA, SILVICULTURA Y PESCA",COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS,CONSTRUCCION,ENSEÑANZA,EXPLOTACION DE MINAS Y CANTERAS,INDUSTRIA MANUFACTURERA,INFORMACION Y COMUNICACIONES,OTRAS ACTIVIDADES DE SERVICIOS,"SUMINISTRO DE AGUA; EVACUACION DE AGUAS RESIDUALES, GESTION DE DESECHOS Y DESCONTAMINACION","SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",TRANSPORTE Y ALMACENAMIENTO,Valor por Defecto,aporte,region_id,HHI_2021,HHI_2022
PUERTO MONTT,4.5898679861424673e-07,0.00016693067077114127,0.0006153904178890664,0.0,0.0,0.001841889728641692,0.001279152059002152,0.0008065660100308216,0.0006192074953589775,0.0,0.04134661943491937,0.07733578848154096,0.0033376335911637594,3.488865293141975e-06,4.021273420464458e-06,0.017370054993878687,3.6889717138148506e-05,4.296858844455653e-06,5.4654271466738597e-05,5.06320586759833e-07,0.01918222168249667,2.7020239189488693e-11,173140200,10.0,0.16400577088626186,0.16400577088626186
PUERTO NATALES,9.709235882157145e-06,0.02790273021961239,6.353075311317329e-05,0.0,0.0,0.0015968445673594492,3.300878770640114e-06,0.0004668463110050561,4.385943914911926e-05,0.0,0.04573137297660673,0.10159938304579755,0.0008455929538178506,6.955545796614184e-08,4.2830514514404766e-07,0.01028606807298824,1.467057231395606e-06,1.1554793115955611e-05,1.932096054615051e-07,3.4348374304267574e-09,0.0068449535725695265,9.541215084518769e-11,10237600,12.0,0.1954079084774774,0.1954079084774774
PUERTO OCTAY,3.4052238737858055e-10,3.4003203514075525e-05,0.0,0.0,0.0,2.943339307545499e-05,8.826680803240183e-06,0.05380420576551387,2.0774930331579818e-05,0.0,0.4419792378045247,0.0004248660369859936,0.0008837649029337649,4.917143273746703e-07,7.66175371601806e-08,0.00084149347533175,8.717373116891662e-08,0.0,8.513059684464512e-09,1.915438429004515e-06,5.406133422022344e-06,0.0,5419100,10.0,0.4980345921240432,0.4980345921240432
PUERTO VARAS,0.0003820928784322058,0.0021361353031725022,0.0008856781410138474,0.0,3.6050910800846216e-12,0.002682116296257387,0.0018918669494047485,0.0036605309818596556,0.0008473390248281053,8.111454930190397e-10,0.04703524020522989,0.07025961143999641,0.005083458181592222,3.8596047421928676e-05,1.323919227885956e-06,0.007383606998905533,5.14292523688045e-05,6.786165767694009e-06,3.1584058748978164e-06,3.784480412229632e-07,0.0037024653436217424,3.6050910800846216e-12,52667400,10.0,0.14605181480137233,0.14605181480137233
PUMANQUE,0.0,0.0001619524739025477,0.0,0.0,0.0,0.0003091284668932805,0.12960964518949564,0.0,1.121554528410995e-05,0.0,0.12768774934961052,0.013310637182044897,0.002390705632760877,0.0,0.0,0.0006736336886268538,0.0,2.8038863210274873e-08,0.0,0.0,0.0034347607432586723,0.0,597200,6.0,0.27758945631074056,0.27758945631074056
PUNITAQUI,2.069877405301039e-07,0.0006725031689823076,5.1746935132525965e-06,0.0,0.0,2.3550605144758488e-05,0.0,0.0,0.0007124058056289442,0.0,0.05582606553379056,0.015577644367279413,0.0026119323004737075,0.0,0.18562846859706195,0.005276830463885285,5.887651286189622e-06,0.0,3.6797820538685137e-07,0.0,0.0004443566816424597,0.0,659400,4.0,0.26678539483463476,0.26678539483463476
PUNTA ARENAS,0.00019870952386026141,0.0019347969683637303,0.0007422649543392863,0.0,0.0,0.0009161526590300166,0.00031777500302416286,0.0014726388837427256,0.0004279258794223259,0.0,0.00678512856307444,0.11637121363081596,0.005057473718790523,3.531432549551167e-05,0.002974996616220836,0.009822322129107561,6.382394603381825e-05,4.55659712379924e-05,2.0315119726011082e-05,0.00027199351134289,0.013820008795519891,3.660217057972359e-11,66116000,12.0,0.1612784202357501,0.1612784202357501
PUQUELDON,2.0176911157024794e-06,2.8373781314566113e-05,0.0,0.0,0.0,0.0,0.03814697265625,0.000709344532864153,3.228305785123967e-05,0.0,0.13300733329836,0.005938191059207128,0.004844476368801652,0.0,0.0,0.021405685046487603,0.0,0.0,0.0,0.0001726386960872934,0.00898994887170713,0.0,281600,10.0,0.21327726506004646,0.21327726506004646
PUREN,1.4721360669604312e-06,7.872477639331366e-06,1.4376328778910457e-07,0.0,0.0,4.0575750345596885e-05,2.3002126046256737e-08,5.750531511564184e-09,7.342853687116307e-05,0.0,0.057822980226872156,0.2834692363154415,7.342853687116307e-05,5.750531511564184e-09,1.2938695901019413e-06,0.002745769536673178,9.200850418502693e-06,5.750531511564184e-09,0.0,0.0,0.022795572704892863,0.0,1318700,9.0,0.3670410149586908,0.3670410149586908
PURRANQUE,7.159395118298026e-08,5.03831383000967e-06,4.675703725406982e-07,0.0,0.0,0.005409918256183197,4.9718021654847404e-08,8.412046198116536e-05,2.3442599632723383e-06,0.0,0.16530185990584728,0.023831112826608245,0.00025726115221982757,0.0,0.0,0.09167918363160468,1.3047997603098154e-05,3.5355037621224824e-09,5.975001357986995e-07,4.9718021654847404e-08,0.0007901587955251439,0.0,6727200,10.0,0.28737528523737255,0.28737528523737255
PUTAENDO,1.1886291586010275e-05,0.00020549126257144083,1.1886291586010275e-05,0.0,0.0,0.001049096936527302,0.0004167198833391761,0.004880458643591061,0.0015290923901030852,0.0,0.10222355638436922,0.03279444311587972,0.005643387348132458,5.268162475794028e-07,0.00011461545986399382,0.022166460368716716,4.386568411485371e-05,4.7413462282146265e-06,0.0007114982683714572,1.8520883703963381e-06,0.0022429531000847814,0.0,1102200,5.0,0.17405253167968351,0.17405253167968351
PUTRE,0.0,0.12475801700193585,0.0,0.0,0.0,0.0,0.0,0.0,0.00033667199730662403,0.0,0.00033667199730662403,0.17424880060600959,0.0007575119939399041,0.0,0.0,8.416799932665601e-05,0.0,0.0,0.0,0.0,0.03038464775692282,0.0,21800,15.0,0.33090648935274813,0.33090648935274813
PUYEHUE,1.3820969029736717e-07,0.01671210444349781,1.3820969029736717e-07,0.0,0.0,6.528165798241332e-05,1.4757723597307765e-05,0.009400558749467519,5.094962023122145e-05,0.0,0.2122371002298836,0.009720431256691744,0.01309410215491242,6.14265290210521e-10,8.638105643585451e-05,0.000883068395471935,9.828244643368336e-09,6.14265290210521e-10,0.0,0.0013820969029736722,1.859749592641373e-05,0.0,4034800,10.0,0.26366571716322784,0.26366571716322784
QUEILEN,7.957332781624926e-08,0.0031511833548512874,0.0,0.0,0.0,1.989333195406232e-06,2.8725971341665982e-05,0.00011490388536666393,0.0,0.0,0.00930721471469978,0.2915086108287363,0.0004240462639327924,0.0,0.0,0.017354067490117992,0.0,0.0,0.0,0.0,0.018872326584852023,0.0,354500,10.0,0.34076314800042173,0.34076314800042173
QUELLON,1.9383953663140039e-07,0.0002552842492706724,3.304752308188204e-06,0.0,0.0,0.001060540076834414,0.0,2.352699641278516e-06,0.003369211316389827,0.0,0.14964747947532842,0.08350639692587954,0.00029531786220815114,1.1045424584740359e-06,1.633819195332303e-06,0.02230167740015247,1.0302339409974407e-05,6.325502464891485e-07,5.042651837445379e-09,0.0,0.001670708008877877,0.0,7041100,10.0,0.26212614490038955,0.26212614490038955
QUEMCHI,0.0,7.569662330965151e-05,1.8480620925207888e-08,0.0,0.0,6.0043537386000446e-05,0.0,8.149953828016681e-06,1.8924155827412877e-05,0.0,0.5004850793380448,0.023058067441551713,0.0015116408691983046,0.0,0.0,0.00024867523516959735,1.1827597392133048e-06,4.620155231301974e-07,0.0,0.0,0.0036596249587142926,0.0,735600,10.0,0.529127565368913,0.529127565368913
QUILACO,1.023181291257987e-05,0.0010749798441279227,1.5987207675906048e-07,0.0,0.0,0.00033828931442217203,0.0,2.5579532281449676e-06,6.394883070362419e-07,0.0,0.5014293363022644,0.00033828931442217203,0.02956034699275028,0.0,0.0,6.394883070362419e-07,0.0,0.0,0.0,0.0,0.003940686820034081,0.0,250100,8.0,0.5366961572028526,0.5366961572028526
QUILICURA,3.1667454337998507e-07,5.974417914039023e-05,2.517446384803351e-06,0.0,0.0,0.002572260610003939,0.0015057736335973332,0.0024492684178947155,8.133526366234385e-05,0.0,0.00010668440100603138,0.1519250041315629,0.001953315815473694,1.5716904335371532e-06,1.4916995734275096e-05,0.08806652527176947,5.955631645443272e-05,2.559342006466891e-06,0.0004287090368814983,3.484348345086742e-05,0.00359692558039782,2.0917558165002507e-10,304226600,13.0,0.2528618284995735,0.2528618284995735
QUILLECO,1.4435778534312019e-08,1.5720562823865786e-05,0.0,0.0,0.0,7.073531481812888e-07,0.0,3.2480501702202046e-06,1.4435778534312019e-08,0.0,0.6050421085163746,0.0029885670510659454,0.0003882646994588561,3.6089446335780047e-07,0.0,0.0011398635088478116,3.90343451567797e-05,1.4435778534312019e-08,1.4435778534312019e-08,0.004382716798795663,0.001172546111449494,0.0,832300,8.0,0.6151731956348688,0.6151731956348688
QUILLON,3.759863271880303e-06,0.0005324342379309698,0.0001230167104746885,0.0,0.0,0.02540479454997171,3.3838769446922724e-07,0.006939059275832647,1.5400399961621722e-06,0.0,0.007352068224686229,0.061717156988230173,0.052814763285415206,5.429242564595158e-07,1.2181957000892183e-05,0.011151346895218309,2.6529595246387416e-06,3.759863271880304e-08,0.00018318204255131712,0.0,0.0009126556751084461,0.0,2578600,16.0,0.16715153161579693,0.16715153161579693
QUILLOTA,2.8703218893775667e-05,0.0004872199187905057,0.00037578632157792024,0.0,0.0,0.003190532736741399,0.003085948926479025,0.0026467833777032417,0.0006387272004888693,1.8061341759530657e-08,0.03342219265053116,0.08990435250085907,0.013232523961954507,6.991288129837245e-05,4.955119216908887e-05,0.004213040823469003,1.3511625124158338e-05,8.109212622750969e-06,3.548413790827879e-05,1.7447863021898683e-05,0.0048483145476508295,5.277236452748183e-11,27531300,5.0,0.15626816121139803,0.15626816121139803
QUILPUE,1.648575070973498e-05,0.0006820467395825596,0.0055396448233540636,0.0,0.0,0.0009664618334764996,0.0003505257303684083,0.0036568180154076756,0.003452861619136708,9.81519032310658e-12,0.004265656283263993,0.08470911671644224,0.010073381809852233,8.288767258742207e-05,6.7779876447148024e-06,0.044152503940088766,9.487246165549975e-05,2.4146938625293887e-06,6.939615365284432e-05,8.672702169496973e-08,0.0007760641705634424,1.5704304516970528e-10,31919100,5.0,0.15889800329552925,0.15889800329552925
QUINCHAO,0.0,0.0002134070836205187,2.5968952847277825e-05,0.0,0.0,0.000265922077156125,0.0,0.0002084729825795359,9.048737347673695e-05,0.0,0.04846429856170378,0.199886608010112,0.03114892216294023,4.616702728404947e-07,0.0,1.154175682101237e-05,2.885439205253092e-08,0.0,0.0,0.0,0.008476381626919693,0.0,588700,10.0,0.28879250111284177,0.28879250111284177
QUINTA NORMAL,5.67735261108461e-07,0.00039967758146586876,4.651327540300589e-06,0.0,0.0,0.0010228046835053677,0.0001964232259254205,0.00037234662044336754,0.0017705275834732648,0.0,0.0001619473417091361,0.14653547070188946,0.0022451134106492463,1.287962820692579e-07,9.373103791567923e-10,0.09934488295787851,9.684902982127702e-05,0.00017795198875657006,2.953113513330869e-05,1.5976223978066007e-07,0.0067606374059164,2.8929332690024463e-12,58793700,13.0,0.2591196722280938,0.2591196722280938
QUINTA TILCOCO,2.6004081584392937e-08,1.274199997635254e-06,9.676118757552612e-05,0.0,0.0,8.425322433343312e-06,2.2248117050547184e-05,1.8787948944723894e-06,3.705744151285896e-05,0.0,0.25614494285013917,0.10393832872011445,0.0009190882595187839,0.0,9.142059932013142e-06,0.005725983371771292,0.0,7.963749985220338e-08,0.0,2.2249742305646205e-06,0.0011908829202388592,0.0,2480500,6.0,0.36809834386099094,0.36809834386099094
QUINTERO,1.724594651273165e-05,0.0008652385317886845,5.587686670125054e-05,0.0,0.0,0.001348962287180122,0.034513037155089285,0.00046307504313938114,0.000294513993824887,0.0018615965201801742,9.403401057538359e-05,0.011911183792224354,0.04336158890438881,1.4252848357629464e-07,1.6624522324339e-05,0.05472737087436446,6.480217486747188e-06,8.605229914532857e-07,0.00016365713868120955,1.6800908594626076e-07,0.005254170018556523,0.0,9270800,5.0,0.15495582688357934,0.15495582688357934
QUIRIHUE,1.236903170603064e-08,4.987502809664205e-05,1.2273171710308904e-05,0.0,0.0,0.00889462017593346,4.2333011013889874e-06,0.0002010740716711606,1.5152063839887534e-07,0.0,0.004948308440445722,0.2228902605684648,0.06877384480673016,4.947612682412256e-08,4.2333011013889874e-06,0.0014979392157271345,2.1302564855711274e-05,1.1132128535427576e-07,0.0,0.0,0.0008883933332539447,0.0,1798300,16.0,0.30818668266617416,0.30818668266617416
RANCAGUA,8.267306790717702e-06,0.0004988706848695842,0.004013539036948126,0.0,0.0,0.004004450330639907,0.001434985720307173,0.0009398909111490933,0.000990798010337986,0.0,0.018438382492526627,0.1176399703790944,0.00462955851888578,4.0958010021443266e-05,4.439077282779834e-05,0.014406986350356263,4.9379016567952166e-05,1.279098502090915e-05,9.716365664422027e-06,2.809082984380285e-07,0.0029131460499814943,7.803008289945235e-11,90564700,6.0,0.17007636192831818,0.17007636192831818
RANQUIL,0.0,2.1875266260984028e-05,0.0,0.0,0.0,7.674464713690789e-06,1.2943944533126645e-09,7.280968799883738e-06,7.280968799883738e-06,0.0,0.5225841239090155,0.001004658493277611,0.0031905528879703866,2.071031125300263e-08,0.0,0.0003082522726896912,2.912387519953495e-07,3.313649800480421e-07,5.70827953910885e-07,1.2943944533126645e-09,0.02533359829587793,0.0,2779500,16.0,0.5524665142581917,0.5524665142581917
RAUCO,3.0727116077594066e-06,5.353139920058731e-05,5.242197024580084e-07,0.0,0.0,0.00012551649363340834,0.009272922316779711,0.00015432679528650222,9.148577693783099e-05,0.0,0.36448610951675064,0.004980673834735549,0.0022944399353159936,0.0,0.0,0.004626819727047833,5.808528559091505e-09,0.0,3.267297314488973e-07,0.0,0.004879002802969349,0.0,2624200,7.0,0.39096875806822756,0.39096875806822756
RECOLETA,4.3099569470804167e-05,0.00024858863958465775,0.001595022147111679,0.0,0.0,0.002995549148003061,0.059707940123734836,0.012639458451880223,0.0007606298094540072,0.0,0.00010405414773382992,0.09478906161538983,0.0015477434855434152,3.591243031476812e-07,5.723691542194236e-07,0.008900075865686193,0.00012961071219500173,1.1146122347837997e-05,1.0317952900775936e-06,9.182414737182826e-07,0.0008309869230244183,2.120826382143279e-12,137333800,13.0,0.1843058482935018,0.1843058482935018
RENAICO,4.4622756981341894e-07,0.00043576911114591693,4.4622756981341894e-07,0.0,0.0,0.0009752582430503402,6.275075200501202e-06,0.0013744924719177837,3.0371363970425824e-05,0.0,0.14118919201127705,0.033684631565513566,0.005547612704812876,0.0,0.0,0.0038180346442160656,6.696202469512617e-05,2.7889223113338684e-08,6.97230577833467e-07,2.7889223113338684e-08,0.03896470295300019,0.0,598800,9.0,0.2260949476329636,0.2260949476329636
RENCA,2.5963614631442733e-06,2.739401143873084e-05,1.114507303988365e-05,0.0,0.0,0.0052380849469570775,0.0032086651219927764,0.0005283227417453954,0.00023932803834071035,0.0,1.5315373626736942e-05,0.12659568049690098,0.002151466230196146,4.153748399826809e-08,2.9871523822706896e-05,0.08329105662970619,7.37643751540313e-05,4.4478131684001464e-07,0.0002490766182205085,0.00010372673595820952,0.0075251023212545,0.0,104510400,13.0,0.22929108291861858,0.22929108291861858
RENGO,3.135194911176874e-07,0.00019519190109736463,0.00012561014864724746,0.0,0.0,0.0006098696508890399,0.0019610719409195575,0.0012243694846945416,3.8158682371580854e-05,0.0,0.059680404846554194,0.1600260106209606,0.0005012267260701801,3.084831153173448e-07,2.791416384886278e-08,0.019180005492222454,8.325740903529218e-06,1.542007772878194e-06,0.0003332948920633819,2.9443427755849425e-08,0.0012690101254524612,2.039018542648852e-11,22145700,6.0,0.24515477164120728,0.24515477164120728
REQUINOA,4.525091445397023e-08,1.955333187996095e-05,1.9393550470843264e-05,0.0,0.0,0.0024302273801964486,0.006057403680510781,1.6226006943861393e-05,2.9793824814293635e-05,0.0,0.06702063163771631,0.08851395881706182,0.0007770555244406582,2.926949597483513e-06,0.004054117797341313,0.011416948372856315,9.293747115718313e-07,4.130554273652583e-07,3.1638562636945443e-06,6.637073917196175e-07,0.008768203958035316,2.048479604072894e-11,22094500,6.0,0.18913165609705898,0.18913165609705898
RETIRO,5.505077244389409e-07,8.074792930937106e-05,4.772766043052422e-06,0.0,0.0,9.86853059973399e-05,0.0001238642379987617,6.796391659740011e-07,4.247744787337507e-08,0.0,0.10374453315245868,0.24304168430896667,0.00048632430070227114,1.6990979149350028e-09,9.55742577150939e-06,0.004847052302991296,1.6990979149350028e-09,6.796391659740011e-09,1.6990979149350028e-09,0.0,0.003138031656233073,1.6990979149350028e-09,2426000,7.0,0.35557653960359364,0.35557653960359364
RINCONADA,0.1357797999519384,0.0013629620166765043,2.2942197522951027e-05,0.0,0.0,0.00040767063224451386,5.430105922591958e-07,0.0005336830278106636,0.0005405141010612842,0.0,0.03964413904008306,0.05246987682338223,0.0002761222436902817,3.6707516036721642e-06,3.4752677904588537e-07,0.000427242091516016,4.205074026455212e-05,0.0,9.605314366472917e-05,0.0,0.0014654783439155981,0.0,2714100,5.0,0.23307309564274578,0.23307309564274578
RIO BUENO,1.2790739347739993e-06,9.259745701200426e-05,5.8204661753502026e-05,0.0,0.0,9.259745701200426e-05,8.46591883286209e-05,0.0005870644381765812,6.857394254618294e-05,0.0,0.2869868619198761,0.05318572444842835,0.004625501732091719,1.4697775751496685e-09,0.002303882228157406,0.0010247656698337277,2.6786696307102713e-05,2.5926876425640156e-06,1.6204297766025097e-07,1.499320104410177e-05,0.00020889801697844727,0.0,5216800,14.0,0.3493651463318784,0.3493651463318784
RIO CLARO,2.004190998860985e-05,1.3081713982478943e-05,1.1828494867036805e-06,0.0,0.0,4.731397946814722e-06,0.04003642987060774,0.007390858773734155,0.0008772156370995359,0.0,0.11902037526307468,0.0677102606715016,7.3084616959965e-05,6.39723897622326e-10,0.0,7.265280332906993e-05,1.0235582361957217e-08,1.5993097440558152e-08,0.0014760739721417474,5.2975535962104815e-06,9.433112704779769e-05,0.0,3953700,7.0,0.23679564502890077,0.23679564502890077
RIO HURTADO,1.0080482572861726e-06,0.0009687343752520119,0.0,0.0,0.0,0.0,0.0,0.0,1.612877211657876e-05,0.0,0.3016171110143384,0.09438960661924807,0.0072831486588926,0.0,1.612877211657876e-05,4.9394364607022466e-05,0.00022681085788938887,0.0,0.0,0.0,0.0,0.0,99600,4.0,0.404568071482718,0.404568071482718
RIO IBANEZ,0.00018923499846424993,0.002598870965067848,0.0,0.0,0.0,0.0016239112996238006,2.6191695289169543e-08,0.00017184371279224138,0.00037716041216404137,0.0,0.4469654969726198,0.012182386079679693,0.0010476678115667818,2.6191695289169543e-08,0.0,0.0005893131440063147,1.0476678115667817e-07,2.6191695289169543e-08,0.0,0.0,0.0006958871521379455,0.0,617900,11.0,0.4664419558899897,0.4664419558899897
RIO NEGRO,2.9590443601847426e-07,2.1547103465451924e-05,6.957042073501019e-07,0.0,0.0,0.0001493580928630316,8.207731489739103e-06,0.00031705305484342134,0.00010908221129385036,0.0,0.39437944516274326,0.005345028353398668,0.00038919455634472543,1.3151308267487746e-09,0.00017329347390985928,0.03673321502635604,6.36523320146407e-07,3.287827066871937e-08,4.7476222845630764e-07,0.0,0.000542049582076082,0.0,2757500,10.0,0.43816961143637767,0.43816961143637767
RIO VERDE,0.0,0.0,0.0,0.0,0.0,0.14348025711662074,0.0,0.0004081216202428324,0.0,0.0,0.1715131109070503,0.03491990613202735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19800,12.0,0.35032139577594124,0.35032139577594124
ROMERAL,1.290822676928196e-09,2.7193050065207997e-05,1.9528856279246676e-05,0.0,0.0,0.00046359040283978193,1.3542811003251822e-05,0.0010139442685522105,7.041279642723683e-06,0.0,0.06840616684394855,0.17811888210871274,0.00010223579034470685,9.483595177431642e-10,5.9589011191314485e-05,0.015339851157369879,9.802349348673094e-08,2.370898794357911e-08,5.146536356232655e-06,1.5215901595790327e-07,0.010443754421384448,0.0,19483400,7.0,0.2740207426683699,0.2740207426683699
SAAVEDRA,0.0,0.0016079196909137227,0.0,0.0,0.0,2.7231141322004775e-05,0.0,1.9310726256047708e-05,0.0001268020735797508,0.0,0.00724906559846166,0.5285262046178132,0.0030475494198069666,0.0,0.0,0.002283795109875392,1.9310726256047708e-05,0.0,7.543252443768636e-08,0.0,0.0005578989507411284,0.0,364100,9.0,0.5434651634875504,0.5434651634875504
SAGRADA FAMILIA,5.287522799246058e-08,3.697610388154243e-07,6.684473267195017e-09,0.0,0.0,0.0002561360644319579,0.20479165186632461,0.0003194970376378566,4.649991161387334e-06,0.0,0.03989460089246338,0.016378317941040783,0.0001130762470174114,6.527805924995133e-10,7.546143649294374e-09,0.017227417622825484,7.546143649294374e-09,9.400040531992992e-10,2.6111223699980535e-11,1.468756333123905e-05,0.001363399529947485,0.0,19569800,7.0,0.28036388078810487,0.28036388078810487
SALAMANCA,9.84869544142948e-07,0.008351701181360886,0.00019907583267610821,0.0,0.0,0.00793510741489923,3.7700582738931364e-06,0.0005601138342379587,0.011631328399339228,0.0,0.00044700789706752684,0.04342375507500112,0.03668540564978066,2.089356986605715e-06,0.0021295341718230885,0.0004147697098721029,6.898973921577903e-05,2.4408101968053085e-05,6.791876340241753e-05,6.720943391977394e-07,0.025487455688689896,0.0,4635200,4.0,0.13743408783847788,0.13743408783847788
SAN ANTONIO,0.00020731221395589998,0.0004642804122609612,0.0006402326113236182,0.0,0.0,0.0014917979695294717,0.0016045570090350712,0.00027123293359941625,6.673466013675865e-05,0.0,0.0003206115419314699,0.03074325837015088,0.0010331640358753758,6.268851183262515e-06,8.486913105640049e-06,0.010233533585695717,7.732374641948696e-07,1.1040295417769822e-05,5.010296931240225e-05,1.1534805129880928e-06,0.24119326621595355,0.0,29795100,5.0,0.28834780730644444,0.28834780730644444
SAN BERNARDO,1.4516524380632266e-07,0.00012088023628626087,1.2261567862044163e-05,0.0,0.0,0.002017042551470399,0.00035515300151743747,0.0005154416473387454,5.534671203073797e-05,0.0,0.0007430003078770413,0.12537758042132077,0.0029514014429849315,4.896531844019549e-06,9.827928975998624e-05,0.10268613994997164,6.099469299381621e-06,1.4792379776081686e-06,0.0005191110631791183,9.246239126378248e-05,0.007550259531845434,0.0,161152500,13.0,0.24310698051907312,0.24310698051907312
SAN CARLOS,4.005844234126617e-06,0.0001442103924285582,0.00014323764382185078,0.0,0.0,0.000375545885248924,8.142083233544151e-06,0.0018879569113135252,0.00018142172999275702,0.0,0.02133529043598566,0.13182400603678676,0.009483229239405564,4.213598025670071e-07,2.640814040393916e-07,0.028151671853758234,1.170608489692342e-05,1.734890464874851e-05,6.109790289965106e-05,5.925372223598537e-06,0.010314555121857404,0.0,7394600,16.0,0.20395003688394245,0.20395003688394245
SAN CLEMENTE,2.772402301963566e-06,8.280471450834934e-05,1.1743725218796184e-05,0.0,0.0,0.00015740167877281087,3.1727437917549523e-06,7.558507303514515e-06,2.052687264136356e-06,0.0,0.18926290122004819,0.09187999726358344,0.001059240981773779,1.3494656959260194e-08,4.333284290251328e-05,0.01756843749677862,5.997625315226751e-09,8.280471450834935e-07,0.00036074254349918326,3.7485158220167196e-10,0.0013948381062872921,0.0,5165000,7.0,0.3018378448283133,0.3018378448283133
SAN ESTEBAN,5.117878357823642e-08,0.007052740290598277,5.24070743841141e-05,0.0,0.0,0.0008067924537166677,0.0003883623012230183,0.0003573062571435434,1.804589182441988e-05,0.0,0.0235492064470869,0.21840227698982637,0.0014674890672593335,2.1254991105825594e-06,9.123723887280665e-07,0.023610964706618647,1.336966741377139e-06,2.4025595624227648e-05,1.9814403123623386e-06,0.0,0.0002147543897731259,0.0,3978300,5.0,0.27595077892241543,0.27595077892241543
SAN FABIAN,6.126850308793256e-06,0.00028482258666910794,5.063512651895252e-08,0.0,0.0,4.101445248035155e-06,0.11408099068232655,0.0021279411919589795,0.0004101445248035154,0.0,0.019716103023443655,0.010027020928915574,0.04220787177727673,0.0,8.101620243032403e-07,0.00010253613120087885,1.8228645546822909e-06,0.0,8.101620243032403e-07,0.0071205646667276985,0.0009924484797714695,0.0,444400,16.0,0.1970841661123808,0.1970841661123808
SAN FCO DE MOSTAZAL,0.004095864318070781,0.0014336725891617023,7.776244769527371e-07,0.0,0.0,0.0016277087997283218,0.01365377135456449,0.00581315410475429,3.3671521889904954e-07,0.0,0.06737594705071985,0.019008588177268478,0.00010030819229587469,8.024882518742304e-08,4.697186698015137e-09,0.023585441699285916,0.0004240630380396874,1.3562051456674493e-05,7.615914130235119e-07,0.000336699686868368,0.003405439145653484,0.0,21886300,6.0,0.14087618108498864,0.14087618108498864
SAN FELIPE,6.483061071835893e-06,0.000574964916255919,0.00036054043365270794,0.0,0.0,0.0002852369610747031,0.002590068420681206,0.0006972267516999753,0.00023965542880591436,0.0,0.04169749966393301,0.1555039883828578,0.001465122506460138,8.540618473979642e-05,5.633444275823562e-06,0.010473260324021013,4.969704316482263e-05,1.8602115524793913e-05,7.648541427094102e-05,3.168812405150753e-06,0.005205948258058604,7.843400918667241e-11,22582800,5.0,0.21933898820138817,0.21933898820138817
SAN FERNANDO,6.375554995755488e-07,0.0023293649823796295,0.0022458681060568775,0.0,0.0,0.0002469820704849456,0.00043098751771307106,0.00012172942988189161,7.063129572301472e-05,0.0,0.05169924926818275,0.11079630687906691,0.0019749410851902776,2.7359803225070244e-05,3.505662376921356e-05,0.01800889264862769,6.490586509961799e-06,2.2668042193954337e-06,1.924250924279118e-06,0.004580656041924727,0.000599364624764864,4.578824329040138e-11,29556500,6.0,0.19317870961993233,0.19317870961993233
SAN GREGORIO,0.0,0.0057821077830999415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01630476174792974,5.146055342737578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.06303917794853534,0.06303917794853534,0.2894656130289887,0.0,69700,12.0,0.4376822990105165,0.4376822990105165
SAN IGNACIO,1.7237334150510656e-06,6.205440294183836e-07,6.894933660204262e-06,0.0,0.0,2.944902776647243e-05,0.000437606117338364,0.0,3.0644149600907836e-06,0.0,0.13643081843820176,0.13955210893995182,0.011665890667420003,0.0,1.0487960200910707e-05,0.001750424469353456,1.9152593500567398e-07,1.7237334150510656e-06,1.0487960200910707e-05,7.661037400226959e-09,0.004989242945860407,0.0,1142500,16.0,0.29489074307274643,0.29489074307274643
SAN JAVIER,8.956675063717706e-07,0.0002998286907886714,0.00027866939063021394,0.0,0.0,0.0020867708322155967,0.0014145514052722966,0.00018164020309859968,0.0005335684229556089,0.0,0.02592992569616622,0.10045517417995509,0.0018167134873822456,1.624856347293096e-07,4.914499349090648e-07,0.03782767130020033,0.0001727753677414681,2.9613006929416665e-05,5.201145202531593e-05,1.9197263082385344e-09,0.01063600256996034,7.67890523295414e-11,11411700,7.0,0.18171646760491275,0.18171646760491275
